SENSOR_ID	RUSPCBTHOFANLMK	Module_Number	PCB_Number	Lens_ID	Project	Version	Station	Test_Date(MM/DD/YYYY/Hour:Minute:Second)	Center	0.6Field_Top-Left	0.6Field_Top-Right	0.6Field_Bottom-Right	0.6Field_Bottom-Left	0.6Field_Ave	0.8Field_Top-Left	0.8Field_Top-Right	0.8Field_Bottom-Right	0.8Field_Bottom-Left	0.8Field_Ave	Left_Center	Right_Center	Color_Uniformity	Lens_shading	TpI_Cntr_Prtcle_No	TpI_Out_Prtcle_No	TpI_Cen_Mx_Prtcle_Sz	TpI_Out_Mx_Prtcle_Sz	TpII_Cntr_Prtcle_No	TpII_Out_Prtcle_No	TpII_Cen_Mx_Prtcle_Sz	TpII_Out_Mx_Prtcle_Sz	Blemish_result	Blemish_Crnr	Blemishh_Edge	Blemish_Intrnr	DarkCorner_result	DarkCorner	TV_Distortion_Result_0.75Field	TV_Distortion_Result_0.95Field	FOV_Shift_X	FOV_Tilt_X	FOV_Shift_Y	FOV_Tilt_Y	FOV_Rotate	Left_FOV	Right_FOV	Top_FOV	Bottom_FOV	R/G_Color_Ratio_TL	R/G_Color_Ratio_TR	R/G_Color_Ratio_BL	R/G_Color_Ratio_BR	B/G_Color_Ratio_TL	B/G_Color_Ratio_TR	B/G_Color_Ratio_BL	B/G_Color_Ratio_BR	Low_Light_Noise_AVG_GR	Low_Light_Noise_AVG_R	Low_Light_Noise_AVG_B	Low_Light_Noise_AVG_GB	Low_Light_Noise_STD_GR	Low_Light_Noise_STD_R	Low_Light_Noise_STD_B	Low_Light_Noise_STD_GB	Light_Leakage_Result	LCA_Center	0.6Field_LCA_Top-Left	0.6Field_LCA_Top-Right	0.6Field_LCA_Bottom-Right	0.6Field_LCA_Bottom-Left	0.8Field_LCA_Top-Left	0.8Field_LCA_Top-Right	0.8Field_LCA_Bottom-Right	0.8Field_LCA_Bottom-Left	LCA_Left-Center	LCA_Right-Center	Color_Calibration_Result	Cycle_Time_Calc_SFR	Cycle_Time_POS_Scan	Cycle_Time_Focus_Scan	Cycle_Time_SFR_Test	Cycle_Time_WhiteBoard_Test	Cycle_Time_Low_Light_Test	Total_Cycle_Time(seconds)	
e243e9cab1f849c8	-----------------O	L1314210235	0	D33N15024	FM30FF-368H-1	006	AOO	04/04/2013/01:45:52	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
424ac041964905aa	-----------------O	L1314210300	0	D33N15020	FM30FF-368H-1	006	AOO	04/04/2013/01:47:07	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
e243af9f2ce1f7cd	-----------------O	L1314210298	0	D33N15033	FM30FF-368H-1	006	AOO	04/04/2013/01:47:42	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
1242d462518e89c3	-----------------O	L1314210301	0	D33N14005	FM30FF-368H-1	006	AOO	04/04/2013/01:48:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
925bc62466586162	-----------------O	L1314210299	0	D33N13989	FM30FF-368H-1	006	AOO	04/04/2013/01:49:10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
024f7d9469ede872	-----------------O	L1314210302	0	D33N13997	FM30FF-368H-1	006	AOO	04/04/2013/01:49:31	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
325fe6f404a2845c	-----------------O	L1314210303	0	D33N14006	FM30FF-368H-1	006	AOO	04/04/2013/01:50:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
924a7e387f5dfb1e	-----------------O	L1314210304	0	D33N13998	FM30FF-368H-1	006	AOO	04/04/2013/01:50:18	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
625b490a0ac1c36a	-----------------O	L1314210289	0	D33N14688	FM30FF-368H-1	006	AOO	04/04/2013/01:50:59	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
8256c735436724be	-----------------O	L1314210292	0	D33N15025	FM30FF-368H-1	006	AOO	04/04/2013/01:51:15	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
d25b3148df21340f	-----------------O	L1314210293	0	D33N15034	FM30FF-368H-1	006	AOO	04/04/2013/01:52:30	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
9246d641a1f0eacf	-----------------O	L1314210291	0	D33N15010	FM30FF-368H-1	006	AOO	04/04/2013/01:53:13	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
924e1f8f8fe173b7	-----------------O	L1314210294	0	D33N15017	FM30FF-368H-1	006	AOO	04/04/2013/01:53:29	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
a24a59cb48fee205	-----------------O	L1314210296	0	D33N15019	FM30FF-368H-1	006	AOO	04/04/2013/01:54:11	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
f24bb3a4c928ad2f	-----------------O	L1314110230	0	D33N13771	FM30FF-368H-1	006	AOO	04/04/2013/01:54:34	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
025e7188d5964476	-----------------O	L1314110231	0	D33N13770	FM30FF-368H-1	006	AOO	04/04/2013/01:55:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
225be4a9dfa14331	-----------------O	L1314110180	0	D33N15039	FM30FF-368H-1	006	AOO	04/04/2013/01:55:20	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
224fa2d2af2c3835	-----------------O	L1314110181	0	D33N13773	FM30FF-368H-1	006	AOO	04/04/2013/01:55:39	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
225fb335111d61f9	-----------------O	L1314110182	0	D33N13776	FM30FF-368H-1	006	AOO	04/04/2013/01:56:19	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
5242fcbcf28e6e83	-----------------O	L1314110183	0	D33N13781	FM30FF-368H-1	006	AOO	04/04/2013/01:56:47	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
025f846a20ac3b76	-----------------O	L1314110176	0	D33N14692	FM30FF-368H-1	006	AOO	04/04/2013/01:57:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
b2478f0435e87ecd	-----------------O	L1314110177	0	D33N16459	FM30FF-368H-1	006	AOO	04/04/2013/01:57:50	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
3256271bfb7195fb	-----------------O	L1314110222	0	D33N13783	FM30FF-368H-1	006	AOO	04/04/2013/01:58:09	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
22531292dfa4adb5	-----------------O	L1314110225	0	D33N13768	FM30FF-368H-1	006	AOO	04/04/2013/01:58:32	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
e25358bb909be233	-----------------O	L1314110223	0	D33N13788	FM30FF-368H-1	006	AOO	04/04/2013/01:58:48	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
524a5d6e46a5688a	-----------------O	L1314110226	0	D33N13774	FM30FF-368H-1	006	AOO	04/04/2013/01:59:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
624751a56667b34d	-----------------O	L1314110224	0	D33N13769	FM30FF-368H-1	006	AOO	04/04/2013/01:59:55	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
624bf5d94a1ae14d	-----------------O	L1314110227	0	D33N13761	FM30FF-368H-1	006	AOO	04/04/2013/02:00:16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
b24bda3668a22348	-----------------O	L1314110228	0	D33N13779	FM30FF-368H-1	006	AOO	04/04/2013/02:00:33	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
824346763921eb30	-----------------O	L1314110229	0	D33N13785	FM30FF-368H-1	006	AOO	04/04/2013/02:00:47	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
6253f3188b3ec8d3	-----------------O	L1314110178	0	D33N20487	FM30FF-368H-1	006	AOO	04/04/2013/02:01:10	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
6247cd6ffe4e9e78	-----------------O	L1314110173	0	D33N13787	FM30FF-368H-1	006	AOO	04/04/2013/02:01:46	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
024b508881a9fb4c	-----------------O	L1314110179	0	D33N20414	FM30FF-368H-1	006	AOO	04/04/2013/02:02:17	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
3257279c285b25d4	-----------------O	L1314110174	0	D33N13028	FM30FF-368H-1	006	AOO	04/04/2013/02:02:36	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
e25623e40a8f9114	-----------------O	L1314110172	0	D33N08580	FM30FF-368H-1	006	AOO	04/04/2013/02:03:00	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
